date,permno,predicted
201005,23712,-0.037511725
201608,17478,-0.03750634
202006,75825,-0.037505664
201411,77274,-0.03750397
201011,87842,-0.03749664
201101,41355,-0.037483122
201408,12490,-0.037473038
201806,14776,-0.03747269
202010,48506,-0.0374725
201502,75510,-0.037469313
202002,10696,-0.03746797
201904,23712,-0.03744828
202101,77702,-0.037444018
202204,86580,-0.037431717
202310,81774,-0.03742816
201609,47896,-0.03742248
201012,89626,-0.037421294
201310,70578,-0.0374145
202108,93436,-0.037393883
202103,76226,-0.037371047
201503,49656,-0.037370436
201501,69032,-0.03736576
201409,59459,-0.037350096
201005,88352,-0.03734755
201910,66093,-0.037311442
202004,80924,-0.037301682
202002,38703,-0.037294358
202001,82800,-0.037292615
201402,90319,-0.037286762
201703,83111,-0.03728367
201909,12558,-0.03727284
201410,49154,-0.03725305
201407,87447,-0.037234664
202204,77274,-0.037210457
202101,87657,-0.037173018
201812,61399,-0.03717026
201905,13721,-0.03716034
202008,19393,-0.037151102
201412,45751,-0.03713805
201903,24109,-0.03713174
202012,81774,-0.03712257
201211,12060,-0.03711764
201304,21573,-0.037095517
202211,40539,-0.037092563
201708,21020,-0.037077244
201111,75510,-0.03706815
201305,49656,-0.037062
201005,24766,-0.037039246
201901,22111,-0.03702706
201810,22293,-0.037011437
202207,21936,-0.037004884
202004,76841,-0.036994386
201408,77178,-0.03698083
201602,21776,-0.036964267
201205,87267,-0.036936697
201311,22592,-0.03693571
201806,47896,-0.036932662
201302,81857,-0.036922883
202004,65875,-0.03692185
201303,86868,-0.036918655
202307,83443,-0.03690848
202309,89626,-0.03690091
202010,62092,-0.036890544
201610,62148,-0.03688675
202011,41080,-0.036879156
202004,86288,-0.03687767
201206,59408,-0.036873765
202204,15408,-0.03686708
201901,13928,-0.03685909
201304,49656,-0.03683485
202011,85913,-0.036822185
201108,92602,-0.0367987
201004,15069,-0.036797624
202306,90993,-0.036797024
201505,91926,-0.03678208
202010,12490,-0.036777202
201305,70519,-0.03677628
202311,18411,-0.036767274
201810,75825,-0.03676607
202012,53613,-0.036737684
201212,86783,-0.036734153
201904,64186,-0.036731508
201010,66093,-0.03672207
201608,81061,-0.036716726
202204,93002,-0.036715195
202310,91937,-0.036706936
201508,14541,-0.036693834
202307,77274,-0.03667023
202204,48725,-0.036664832
201010,14702,-0.03664518
201810,90319,-0.036634922
201305,90505,-0.03662566
201301,75186,-0.036596995
202212,24109,-0.03657246
201406,88668,-0.03655594
201101,91883,-0.036539458
201805,59176,-0.036535908
202304,90993,-0.03653482
201005,63830,-0.036528468
201401,85269,-0.03652421
201010,22111,-0.036519125
201702,11552,-0.036496915
201403,23819,-0.036494717
201812,13928,-0.036482785
202006,44206,-0.036480747
201402,22103,-0.03647476
201903,44644,-0.036471486
201608,47896,-0.036467064
202312,83443,-0.0364616
201905,64390,-0.0364494
201511,38156,-0.036448505
202205,19393,-0.036446486
201410,12369,-0.036435407
201812,56573,-0.03643251
201904,64390,-0.036422316
201702,88668,-0.03641379
201411,23819,-0.036399677
202204,39642,-0.03639261
202102,17830,-0.03638689
201411,24766,-0.036370806
201005,21207,-0.03636636
201111,63765,-0.03635973
201907,38156,-0.036355063
202012,25785,-0.03635167
201403,89258,-0.036340393
202306,18411,-0.036336675
202006,57904,-0.036332443
201410,12558,-0.03631586
201907,88352,-0.036307447
201405,92655,-0.036292247
201812,10104,-0.03629052
201712,48506,-0.036286283
202105,22509,-0.036274288
201911,17005,-0.036273763
202004,38703,-0.036250755
202208,82800,-0.036239684
202104,19502,-0.036232524
201407,49656,-0.036206298
202311,60871,-0.036142945
201405,91983,-0.03614192
201604,77668,-0.03613958
201705,83111,-0.036138963
201406,89258,-0.03613549
201402,86783,-0.03612515
202112,87055,-0.03611175
201708,21776,-0.03610604
202010,88352,-0.036085904
201910,12558,-0.03608377
202002,59408,-0.03607956
201605,88845,-0.03607669
202311,87055,-0.03604982
201402,86356,-0.036036324
201701,12369,-0.0360157
201409,14593,-0.03601126
202309,36468,-0.036006752
201508,13356,-0.036004283
201701,76614,-0.036001723
201403,10145,-0.035997678
201502,49656,-0.035958823
201409,12558,-0.035946086
201805,19561,-0.03594607
201904,13788,-0.035941124
201006,75825,-0.0359385
201811,79678,-0.03592109
201606,22293,-0.035920247
201607,12622,-0.03591832
201008,13928,-0.03591273
201811,92602,-0.03590541
201905,17478,-0.03589441
202104,19350,-0.035893973
201902,78975,-0.03588745
201911,11404,-0.035882525
201409,91063,-0.03587792
201703,13407,-0.03585253
202305,18542,-0.03585098
202211,18592,-0.035844818
201012,66181,-0.035843916
201508,70332,-0.035836045
201408,10516,-0.035820995
202006,86136,-0.035812624
201902,48506,-0.035791893
201010,14541,-0.035786163
201810,14541,-0.035779394
201305,14593,-0.03577365
201702,14702,-0.035769872
201902,12622,-0.035762265
201305,81055,-0.03576073
202305,88031,-0.035759546
201606,12622,-0.035741214
202004,61621,-0.03573117
201602,12558,-0.035723608
201104,76226,-0.035718977
201305,47896,-0.035671566
201908,15488,-0.035662845
201309,87137,-0.035651576
201701,13356,-0.035645567
201210,89626,-0.03562633
201904,61399,-0.035616197
201207,41080,-0.03560857
201412,19393,-0.035600267
201406,86158,-0.035588354
201406,50876,-0.035584427
202101,92602,-0.035570078
201604,70332,-0.03555567
201104,91063,-0.035554912
202312,10696,-0.0355524
202205,24109,-0.035544716
201301,10138,-0.03554196
201810,11850,-0.035536192
201711,84597,-0.035530515
202102,12622,-0.03552593
201707,62092,-0.03551945
202001,89179,-0.0355159
201804,86783,-0.035503753
201805,10104,-0.035500463
202002,27828,-0.035495356
201207,14702,-0.03548394
202105,21207,-0.03548001
201809,48725,-0.035465937
202212,75510,-0.03545538
202212,22779,-0.03545198
202211,34833,-0.035451006
201604,88446,-0.035424728
201312,87137,-0.035421696
201312,60442,-0.035411637
202212,13856,-0.035411615
201910,23712,-0.0354096
201801,64311,-0.03540538
201411,37584,-0.035403855
201703,44644,-0.035381094
201003,59408,-0.035379056
201905,55976,-0.03537499
202103,60628,-0.035368446
202010,18542,-0.035367996
201809,64186,-0.03535587
202307,45751,-0.035348654
202211,22752,-0.035336923
201905,61241,-0.035327286
201403,76614,-0.035321966
201604,13688,-0.035317246
201407,17830,-0.03530481
201004,79678,-0.0353039
201401,59192,-0.035303198
202007,19350,-0.03529561
201407,82800,-0.03529555
202002,24205,-0.035285693
201904,34833,-0.035284065
201406,77178,-0.03526508
201904,83443,-0.035262387
201209,38156,-0.035256438
201211,22293,-0.03524131
201011,90880,-0.035221525
201911,89006,-0.03521562
201203,90505,-0.035209794
201502,59408,-0.03520687
202310,19561,-0.035195947
201712,75510,-0.03519088
201509,83111,-0.035190467
201402,39490,-0.035186704
201011,17778,-0.035175428
201908,13356,-0.035174407
201701,19561,-0.03516972
202307,39642,-0.03516689
202011,17750,-0.035157178
201810,83443,-0.03515605
201310,60097,-0.03514666
202112,13447,-0.035142288
201912,11404,-0.035138864
201402,10104,-0.035124477
201411,89565,-0.035113465
201408,27828,-0.035113405
201108,91650,-0.035111796
201302,34833,-0.035096128
201607,89525,-0.03509428
201909,79103,-0.035090562
202309,89179,-0.035087023
201605,59176,-0.03507986
202305,10104,-0.03507731
201903,13314,-0.035075534
201012,11308,-0.035072945
201903,10104,-0.035072375
201905,86158,-0.035072174
201606,13407,-0.03506268
201407,66800,-0.035059735
202309,77274,-0.03505764
202008,22752,-0.035056222
201412,20626,-0.03504238
201712,91926,-0.035028506
201412,14593,-0.0350273
201210,84032,-0.035026275
201412,77668,-0.03502535
201309,66800,-0.035021123
202004,13856,-0.035012167
201706,78975,-0.034977704
201612,75186,-0.034945384
201210,21207,-0.034921136
202101,10145,-0.03491539
201605,42534,-0.034905173
201903,77702,-0.03489753
202307,12052,-0.034896653
201312,25785,-0.034891173
202308,50876,-0.03488352
201209,48725,-0.034879416
201810,91233,-0.03486803
202309,11955,-0.03486571
201410,24109,-0.03486375
201902,13356,-0.03486154
202009,41080,-0.034857713
201703,14702,-0.03485666
201405,17279,-0.03485001
201412,22752,-0.03484837
201912,77178,-0.034836285
201404,17478,-0.034824137
201309,77178,-0.03481361
201005,49154,-0.034806695
202309,57665,-0.03480569
201702,88031,-0.034792915
202002,70519,-0.03478904
201412,66384,-0.034771685
202211,77357,-0.03474466
201811,86158,-0.034739707
201409,59408,-0.034739558
202206,89003,-0.03473263
202002,17478,-0.034722093
201904,10107,-0.034719232
201805,40539,-0.034707505
201806,62092,-0.034674563
202101,89626,-0.034665037
201410,90441,-0.034654863
202106,86580,-0.034650616
201812,22509,-0.034640323
201310,70519,-0.034633424
201703,56573,-0.034632016
201906,70332,-0.03462613
201411,27828,-0.034623068
201902,13447,-0.034620613
201206,60628,-0.034617312
202209,18576,-0.034613818
201703,24766,-0.034573514
202202,89258,-0.03455359
201303,47896,-0.034544036
202102,78975,-0.03454341
202301,83443,-0.03452505
201707,13721,-0.03450854
201601,88446,-0.034505088
201005,61399,-0.034473628
201410,39490,-0.034463517
201702,83111,-0.034461137
201904,14593,-0.03445371
201005,86868,-0.034442037
201302,91063,-0.034437303
202309,22752,-0.034436375
202005,21776,-0.034408614
201010,22293,-0.03437908
201301,91063,-0.034372654
202206,17144,-0.034372512
201011,91233,-0.034370713
202211,85631,-0.03436739
202206,14008,-0.034366746
201812,18163,-0.034366127
201010,22103,-0.03435473
201011,50876,-0.034348696
202305,18576,-0.034339678
201409,40539,-0.03433732
201805,14542,-0.03433284
201403,60506,-0.034327116
201801,86783,-0.03432491
202002,24942,-0.034315273
201710,70332,-0.034315087
201206,91063,-0.034301758
201308,89258,-0.034299914
202011,70519,-0.03428946
201804,19350,-0.03426799
202310,24109,-0.034266375
201711,66181,-0.034251954
201605,87267,-0.034238152
201908,91926,-0.034228627
201407,52038,-0.034220114
202305,15408,-0.034218106
201905,48506,-0.034204885
201005,10104,-0.034204364
202306,82800,-0.03419119
201507,13356,-0.034187034
201010,84788,-0.034177333
201005,60442,-0.034165684
201412,22293,-0.034155194
201312,90993,-0.034149434
201508,75034,-0.0341345
201904,27959,-0.034119245
201408,62092,-0.034097984
201509,64311,-0.03408004
202310,11955,-0.034078177
202006,13901,-0.034064274
202102,10107,-0.034061316
201405,90993,-0.03405946
201604,82800,-0.03405556
201905,78975,-0.034054127
201810,43449,-0.03404178
202004,89179,-0.034033433
201411,44644,-0.03403238
201403,10107,-0.034010522
202307,87055,-0.034007348
201212,25785,-0.033999547
201805,22103,-0.033982687
201811,89006,-0.033981554
201410,10104,-0.033977885
201711,60506,-0.03397306
201209,77702,-0.03396962
202212,19350,-0.0339661
201802,89258,-0.033959236
201412,14008,-0.033954028
201207,59408,-0.033925075
201410,16678,-0.03391737
201402,85269,-0.033915028
202305,93096,-0.033885323
202310,18411,-0.033871703
201907,92602,-0.033868957
201210,57904,-0.033867236
201806,66157,-0.033849265
201301,57904,-0.033847563
202212,77178,-0.033845063
201409,15069,-0.033835556
201411,42534,-0.03383393
201803,82800,-0.03381594
201503,75186,-0.033793513
202306,60871,-0.033789713
202304,38093,-0.03378916
201009,10516,-0.03377872
201010,22592,-0.0337767
202212,47896,-0.033769414
201902,14542,-0.033767436
201911,20482,-0.033761255
202010,84769,-0.033757497
202010,87657,-0.03373555
202008,50876,-0.033717204
201806,75510,-0.033705257
201406,75825,-0.033680838
201604,77605,-0.033660147
201208,64311,-0.03365246
202310,69032,-0.03364854
201409,66181,-0.03364547
201204,20626,-0.033625335
202101,21936,-0.033622786
201703,75186,-0.033620227
201707,69796,-0.0336047
201311,12060,-0.03360381
201103,87267,-0.0336032
201409,88446,-0.03359352
201807,27828,-0.03356143
201009,61399,-0.03355803
201902,81055,-0.033552397
202002,86783,-0.03354734
201406,87842,-0.033539113
201409,62092,-0.03353753
201612,13928,-0.03353189
201302,73139,-0.033519495
201911,34833,-0.0335179
201902,75825,-0.033513837
201904,21776,-0.03350937
201604,22752,-0.033509288
201807,10107,-0.033500765
202101,62092,-0.033485737
201406,60599,-0.03348506
201406,22103,-0.03347686
201812,38703,-0.0334744
201812,90441,-0.03346569
201906,66800,-0.03346338
201209,40539,-0.03345618
201910,49154,-0.033432662
201505,91103,-0.033424944
201407,17778,-0.03341484
201504,91233,-0.033413734
202005,18729,-0.033409216
202204,87267,-0.03340696
201802,92121,-0.03340619
202205,13901,-0.033398848
201803,85913,-0.03339104
202309,10516,-0.03338819
202105,91556,-0.033387236
202002,93436,-0.033381723
201711,75510,-0.03336618
202306,39642,-0.033364475
201506,12872,-0.033362832
201112,87267,-0.033360835
202309,47896,-0.033357184
201905,45751,-0.033352576
201303,11703,-0.03334654
201902,87267,-0.033326004
201012,17830,-0.03332349
201811,24109,-0.03331524
201108,59176,-0.033311516
201012,23819,-0.033310667
201212,12060,-0.033297095
201509,12872,-0.033293467
202306,91152,-0.03328555
202008,85631,-0.033273406
202304,43449,-0.03325621
201204,25785,-0.033230357
202205,89269,-0.033228073
201911,21776,-0.033222888
201809,13928,-0.03321869
202309,59176,-0.033212543
202107,76709,-0.033204377
201810,60628,-0.033197787
201412,22592,-0.033196006
202002,69796,-0.03319494
201908,14593,-0.03318927
202211,13911,-0.03318481
201408,60506,-0.03318225
201204,14593,-0.03317578
201205,75510,-0.033171725
201008,11703,-0.033171657
202312,60871,-0.033165444
201206,76226,-0.033164974
202206,82800,-0.033160023
202102,92655,-0.033156995
201810,89258,-0.033150874
201709,11552,-0.03314524
201605,86356,-0.033143207
201903,82800,-0.03312464
201004,91063,-0.033120606
202001,17005,-0.033108037
201604,91883,-0.03309459
202007,92655,-0.033070747
201909,91937,-0.03306906
202002,19393,-0.033066522
202009,13407,-0.033056963
201003,19350,-0.033044387
201905,10145,-0.03303891
201708,75241,-0.033028506
202305,57904,-0.033021316
201702,18542,-0.03301578
201901,12622,-0.03300363
201008,11850,-0.032976832
201903,59328,-0.032973498
201310,91937,-0.03297229
201303,91883,-0.03297195
201811,56573,-0.032961912
201201,24942,-0.03296171
202304,18592,-0.032957982
201404,75241,-0.03295743
201005,77768,-0.03295716
202010,87267,-0.032951888
201409,14008,-0.032951865
201811,14542,-0.032950655
201804,59328,-0.03293295
201010,26710,-0.03291827
201912,13901,-0.032914594
202010,64390,-0.03291028
201902,69032,-0.032897938
201409,41080,-0.032883573
201404,86356,-0.032878444
201707,22293,-0.032836836
201412,91233,-0.03282069
201301,11703,-0.032815646
202306,57665,-0.03280942
201710,75241,-0.0328093
202001,23931,-0.032798093
201409,76744,-0.03279632
201809,88352,-0.03279595
202009,65875,-0.0327944
202004,43449,-0.032785345
201803,86868,-0.03278209
201301,61815,-0.032773208
201912,20482,-0.032764666
202012,78987,-0.032763846
201205,22103,-0.03275796
201010,66181,-0.032749895
201312,68144,-0.032740198
201708,27959,-0.03272456
201201,75510,-0.032711644
201706,27959,-0.032705914
201908,21207,-0.032693107
202306,45751,-0.03269017
202306,56573,-0.0326819
202112,16140,-0.032677498
201711,11404,-0.032675553
201203,69032,-0.032669682
201812,87055,-0.03266341
201604,27959,-0.032660358
201406,87447,-0.032647017
201903,73139,-0.03264642
202211,89179,-0.03264002
201411,12558,-0.03263852
201205,90505,-0.032637157
201810,78975,-0.032636985
202011,81055,-0.032635707
201607,49656,-0.0326322
201911,87657,-0.032621466
201010,40416,-0.0326172
201806,91233,-0.032616764
201801,22293,-0.032596756
202212,93002,-0.032590903
201811,40539,-0.03258555
201506,27828,-0.03257913
201905,86783,-0.03257568
201410,86136,-0.03257381
201402,21573,-0.03257085
201907,23931,-0.032570068
201408,15069,-0.03256781
202101,12622,-0.032567043
202001,88873,-0.03256343
201206,22103,-0.03255576
202310,77338,-0.032541804
201409,77768,-0.032540694
201610,22293,-0.032540314
201609,83443,-0.032537658
201912,92602,-0.03252249
201103,75825,-0.032513298
201910,91937,-0.03251273
202002,89258,-0.03251222
202003,12558,-0.032489154
201409,17778,-0.0324781
202212,38156,-0.032477207
201406,85269,-0.032471363
201605,75034,-0.03246705
202011,48653,-0.03245721
202007,86136,-0.03245394
202201,11990,-0.032441966
